BARRA;PRODUCTO;FAM;DESCPROD;LABORATORIO;FECLOTE;NETO;PEDIDO;TOTAL NETO;SALDO
7,80492E+12;M7804918401149;FAR;ALLEDRYL JBE 5MG/5ML X 60 ML;PRATER;45901;2784;;;50
7,80492E+12;M7804918410356;FAR;ALLEDRYL-D CAP X 20;PRATER;46388;5863;;;50
7,80492E+12;G7601229;FAR;ALLEDRYL-D JBE X 120 ML;PRATER;46412;4044,6;;;50
7,79531E+12;M7795312001366;FAR;ALLEGRA COM 120 MG X 30;MAVER;46054;9990;;;50
7,80006E+12;CM100677;FAR;ALLEGRA COM 180 MG X 30;MAVER;46203;14404;;;56
7,80006E+12;GL32239;FAR;ALLEGRA-D COM 60MG/120MG X 20;MAVER;46112;14990;;;54
6,92869E+12;M6928691514511;FAR;ALMENTADOR DE FRUTAS SILICONA;BEST HOUSE;0;2195;;;50
7,80351E+12;M7803510002914;FAR;ALOE FEROX CAP 150 MG X 20 GARDEN HOUSE;GARDEN HOUSE;46296;1577;;;50
7,80351E+12;G326547;FAR;ALOE FEROX CAP 150 MG X 60 GARDEN HOUSE;GARDEN HOUSE;46356;3326,68;;;50
7,8035E+12;GL158043;FAR;ALOE LAX CAP X 24;KNOP FITOTERAPEUTICOS;46783;1710;;;1199
7,64452E+11;M764451740617;FAR;ALOE VERA GEL 500 ML GREEN MED;GREEN MEDICAL;46296;4101;;;50
7,80871E+12;M7808713901163;FAR;ALOE VERA GEL X 1 L GREEN MED;GREEN MEDICAL;46266;6843;;;50
7,80002E+12;M7800020187865;FAR;ALONDRA COM X 30;ANDROMACO;46539;19035;;;50
8,42942E+12;GL290467;FAR;ALSORA SHA X 200 ML;ISDIN;46568;11378;;;34
7,89132E+12;M7891317011994;FAR;ALTAD CAP 1500 UI X 4;EUROFARMA;45931;8831;;;50
7,89132E+12;G569956;FAR;ALTAD CAP 50000 UI X 4;EUROFARMA;45960;12707,91;;;50
7,80006E+12;CM100687;FAR;ALTAZINC COM 10 MG X 40;SAVAL;46630;9378;;;23
7,80006E+12;CM100688;FAR;ALTAZINC COM 15 MG X 40;SAVAL;46326;9565;;;60
7,80006E+12;N1008963;FAR;ALTAZINC GTS 5MG/ML X 30 ML;SAVAL;46478;8765;;;50
7,61304E+12;GL12605031;FAR;ALTHERA PVO X 400 GR;NESTLE;46053;22990;;;36
7,8E+12;CM100690;FAR;ALTRULINE COM 100 MG X 30;PFIZER ETICO;46630;65530;;;7
7,8E+12;CM100691;FAR;ALTRULINE COM 50 MG X 30;PFIZER ETICO;47149;37667;;;11
7,8E+12;GL10026227;FAR;ALTRULINE COM 50 MG X 60;PFIZER ETICO;46783;76990;;;3
9,98081E+12;M9980808884440;FAR;ALUMBRE ENTERO X 10 GR (CAJ X 25) QUIMNATURA;QUIMNATURA;46478;390;;;50
89696883;M89696883;FAR;ALUMBRE SBR X 10 GR (CAJ X 25) QUIMNATURA;QUIMNATURA;46447;384;;;50
7,50101E+12;M7501007499789;FAR;ALWAYS PROTECTOR DIARIO CON PERFUME X 40 UND;PROCTER & GAMBLE;46082;1781;;;50
7,501E+12;M7501001407506;FAR;ALWAYS PROTECTOR DIARIO CON PERFUME X 80 UND;PROCTER & GAMBLE;45962;2704;;;50
7,50044E+12;M7500435130622;FAR;ALWAYS TOA PINK DIA F/MOD SUAVE C/A X 16 UDS;PROCTER & GAMBLE;46296;1634;;;50
7,50044E+12;M7500435137904;FAR;ALWAYS TOALLA INFINITY DIA C/ALAS ULTRA DELGADA X 18 UND;PROCTER & GAMBLE;46204;3270;;;50
7,50044E+12;M7500435137911;FAR;ALWAYS TOALLA INFINITY FLEX FOAM ULTRA ABSORBENTE X 16 UND;PROCTER & GAMBLE;46174;4294;;;50
7,5062E+12;M7506195178188;FAR;ALWAYS TOALLA NOCTURNA NORMAL LARGA C/A X 8 UDS;PROCTER & GAMBLE;46113;1147;;;50
7,5062E+12;M7506195179505;FAR;ALWAYS TOALLA U/FINA MALLA DIURNA F/MODERADO X 24 UND;PROCTER & GAMBLE;46023;2950;;;50
7,50631E+12;M7506309893464;FAR;ALWAYS TOALLA U/FINA SUAVE DIURNA F/MODERADO X 10 UND;PROCTER & GAMBLE;46235;1315;;;50
7,50044E+12;M7500435171311;FAR;ALWAYS TOALLA U/FINA SUAVE DIURNA F/MODERADO X 24 UND;PROCTER & GAMBLE;45870;2782;;;50
7,50044E+12;M7500435167680;FAR;ALWAYS TOALLA ULTRA FINA NOCTURA C/A X 8 UND;PROCTER & GAMBLE;46296;960;;;50
7,50044E+12;M7500435233002;FAR;ALWAYS TOALLA ULTRA FINA NOCTURNA SUAVE X 14 UND;PROCTER & GAMBLE;46327;3291;;;50
7,50044E+12;M7500435204842;FAR;ALWAYS TOALLA ULTRA FINA SUAVE FLUJO ABUNDANTE C/A X 24 UND;PROCTER & GAMBLE;46204;3296;;;50
7,89132E+12;GL272775;FAR;AMATO COM 100 MG X 60;EUROFARMA;46234;22145;;;17
7,89132E+12;G000078;FAR;AMATO COM 50 MG X 60;EUROFARMA;46264;13188,29;;;50
7,80462E+12;M7804620834501;FAR;AMBROXOL ADL JBE 30 MG X 100 ML OPKO;OPKO;45931;1124;;;50
7,80465E+12;M7804650886266;FAR;AMBROXOL JBE 30MG/5ML X 100 ML ASCEND;ASCEND;45992;700;;;50
7,80006E+12;M7800061001632;FAR;AMIKACINA 500MG/2ML AMP X 5 BIOSANO;BIOSANO;46478;3465;;;50
7,80006E+12;M7800061001625;FAR;AMIKACINA AMP 100 MG 2 ML X 100 BIOSANO (EC);BIOSANO;46447;38481;;;50
7,80006E+12;M7800061000864;FAR;AMIKACINA AMP 500 MG 2 ML X 100 BIOSANO (EC);BIOSANO;46478;37791;;;50
7,70724E+12;M7707236124786;FAR;AMIKACINA AMP 500 MG/2ML X 10 VITALIS;VITALIS;46600;3000;;;50
8,90603E+12;G493021;FAR;AMINOXINE PLUS CAP X 60;EUROFARMA;46476;8278,55;;;50
7,80006E+12;M7800060155558;FAR;AMINTA COM X 75 MG X 28;SAVAL;46174;6482;;;50
7,80006E+12;GL199007M;FAR;AMIODARONA COM 200 MG X 20 MINT;MINTLAB;46630;1968;;;514
7,80001E+12;M7800007114525;FAR;AMITRIPTILINA COM 25 MG X  24 CHILE;CHILE;46204;1123;;;50
7,80001E+12;GL199009;FAR;AMITRIPTILINA COM 25 MG X 100 CHILE;CHILE;46691;2605;;;791
7,80465E+12;CM109716;FAR;AMLIPROS COM 5/40 MG X 30;ASCEND;46537;6413;;;119
7,80465E+12;CM109766;FAR;AMLODIPINO COM  5 MG X 30 ASCEND (BE);ASCEND;46203;412;;;221
7,80462E+12;G000256;FAR;AMLODIPINO COM  5 MG X 30 OPKO;OPKO;46690;410,08;;;50
7,80465E+12;N1018317;FAR;AMLODIPINO COM 10 MG X 30 ASCEND (BE);ASCEND;46661;470;;;50
7,50231E+12;M7502311690510;FAR;AMMENS ACON BABY AMMENS X 250 ML;AMMENS;46569;1732;;;50
7,50231E+12;M7502311690527;FAR;AMMENS ACON X 400 ML;AMMENS;46631;1861;;;50
7,80495E+12;M7804945049918;FAR;AMMENS COL 120 ML + 75 ML;DURANDIN;46631;2893;;;50
7,80495E+12;M7804945049901;FAR;AMMENS COL 210 ML + COL X 75 ML;DURANDIN;46692;3464;;;50
7,80495E+12;M7804945005112;FAR;AMMENS COL X 210 ML;DURANDIN;46692;3421;;;50
7,80495E+12;M7804945005242;FAR;AMMENS COLONIA OSO SPRAY CON ESTUCHE  X 190 ML;DURANDIN;46600;3688;;;50
7,80495E+12;M7804945005105;FAR;AMMENS COLONIA X 120 ML;DURANDIN;46508;2268;;;50
7,50231E+12;M7502311690480;FAR;AMMENS SHA X 400 ML;AMMENS;46661;1884;;;50
7,50231E+12;M7502311690503;FAR;AMMENS SHA X 750 ML;AMMENS;46844;2145;;;50
7,50231E+12;M7502311690497;FAR;AMMENS SHAM BABY DOYPACK X 750 ML;AMMENS;46569;1870;;;50
7,50231E+12;M7502311690473;FAR;AMMENS SHAM BABY X 250 ML;AMMENS;46569;1732;;;50
7,50231E+12;M7502311690565;FAR;AMMENS SHAM C/TAPA DISPENSADORA X 750 ML;AMMENS;46508;2859;;;50
7,80001E+12;CM100719;FAR;AMOBIOTIC COM 1 GR X 14;CHILE;46660;6051;;;654
7,80001E+12;M7800007782472;FAR;AMOBIOTIC COM 1 GR X 20;CHILE;46296;12567;;;50
7,80006E+12;N1001153;FAR;AMOVAL COM 1 GR X 14;SAVAL;46661;9820;;;50
7,80006E+12;CM100726;FAR;AMOVAL COM 1 GR X 20;SAVAL;46691;12800;;;37
7,80006E+12;M7800060017245;FAR;AMOVAL COM 500 MG X 21;SAVAL;47150;10291;;;50
7,80006E+12;CM100730;FAR;AMOVAL COM 750 MG X 21;SAVAL;46752;12447;;;16
7,80006E+12;M7800060156012;FAR;AMOVAL DUO SUS 1000 MG X 120 ML;SAVAL;46508;13542;;;50
7,80006E+12;CM100731;FAR;AMOVAL DUO SUS 1000 MG X 50 ML;SAVAL;46477;8880;;;13
7,80006E+12;N1006777;FAR;AMOVAL DUO SUS 1000 MG X 90 ML;SAVAL;46508;12570;;;50
7,80006E+12;GL6308;FAR;AMOVAL DUO SUS 400 MG X 70 ML;SAVAL;46691;7200;;;124
7,80006E+12;CM100735;FAR;AMOVAL DUO SUS 800 MG X 70 ML;SAVAL;46783;9947;;;5
7,80006E+12;N1001155;FAR;AMOVAL SUS 250 MG X 100 ML;SAVAL;46753;7650;;;50
7,80006E+12;N1001042;FAR;AMOVAL SUS 500 MG X 100 ML;SAVAL;46600;11745;;;50
7,801E+12;M7801000001744;FAR;AMOXICILINA CAP 500 MG X 100 DIFEM (EC);DIFEM PHARMA;46204;4333;;;50
7,801E+12;M7801000001522;FAR;AMOXICILINA CAP 500 MG X 21 DIFEM;DIFEM PHARMA;46692;1190;;;50
7,80006E+12;GL256632M;FAR;AMOXICILINA CAP 500 MG X 21 MINT;MINTLAB;46996;1050;;;25091
7,80006E+12;CM112464;FAR;AMOXICILINA COM 750 MG X 10 MINT;MINTLAB;47330;1022;;;66
7,80462E+12;M7804620833610;FAR;AMOXICILINA SUS 250 MG X 60 ML OPKO;OPKO;45992;790;;;50
7,80462E+12;M7804620833627;FAR;AMOXICILINA SUS 500 MG X 60 ML OPKO;OPKO;46388;1125;;;50
7,801E+12;M7801000001836;FAR;AMOXICILINA SUS 500 MG/5 ML X 60 ML DIFEM;DIFEM PHARMA;46143;1153;;;50
7,80465E+12;M7804650885306;FAR;AMOXICILINA+ACID/CLAV COM 500/125 MG X 20 ASCEND (BE);ASCEND;46174;3250;;;50
7,80462E+12;CM100737;FAR;AMOXICILINA+ACID/CLAV COM 500/125 MG X 20 OPKO (BE);OPKO;46265;3103;;;225
5,29093E+12;M5290931004344;FAR;AMOXICILINA+ACID/CLAV COM 875/125 MG X 14 PHARMATECH (BE);PHARMATECH;46082;3800;;;50
7,80465E+12;CM109728;FAR;AMOXICILINA+ACID/CLAV COM 875/125 MG X 20 ASCEND (BE);ASCEND;46325;4090;;;1
7,80462E+12;M7804620833818;FAR;AMOXICILINA+ACID/CLAV COM 875/125 MG X 20 OPKO (BE);OPKO;45992;4143;;;50
7,70724E+12;M7707236120641;FAR;AMPICILINA AMP 500 MG X 10 VITALIS;VITALIS;46447;4534;;;50
7,801E+12;M7801000000273;FAR;AMPICILINA AMP 500 MG X 50 DIFEM;DIFEM PHARMA;46235;15464;;;50
8,90118E+12;M8901175112418;FAR;AMPICILINA POLVO LIOFILISADO 500 MG X 50 BIOSANO (EC);BIOSANO;46296;15000;;;50
7,80001E+12;M7800007788672;FAR;AMPLEX COM  5/160MG X 30 (BE);CHILE;46235;17009;;;50
7,80001E+12;GL265333;FAR;AMPLEX COM 10/160MG X 30;CHILE;46265;18999;;;18
7,80004E+12;M7800038040398;FAR;AMULSIN COM 10 MG X 30;SANITAS;46447;12422;;;50
7,8049E+12;G747569;FAR;ANACIN CLASSIC COM X 32;GSK  OTC;46412;2041;;;50
7,8049E+12;G745687;FAR;ANACIN CLASSIC COM X 8;GSK  OTC;46417;777,46;;;50
7,8049E+12;G7746863;FAR;ANACIN MAX COM X 32;GSK  OTC;46415;2432;;;50
7,8049E+12;G345245;FAR;ANACIN MAX COM X 8;GSK  OTC;46415;974,07;;;50
8,43702E+12;M8437020503136;FAR;ANASVITAE COM 1 MG X 30 (BE);GALENICUM;46082;18292;;;50
7,79804E+12;M7798042366798;FAR;ANAVIMIN COAT COM X 21;GABRICA;46113;11837;;;50
7,80003E+12;M7800026001080;FAR;ANFIBOL COM 5 MG X 30;RECALCINE;45901;5682;;;50
7,89612E+12;M7896116865472;FAR;ANGELIQ COM X 28;PHARMA INVESTI;46569;19822;;;50
7,80956E+12;M7809561400136;FAR;ANGIN-HEEL SD SUBLINGUAL COM X 50 HEEL;HEEL;46905;10348;;;50
7,73098E+12;M7730979099042;FAR;ANILERA ENVASE X 1 ANILLO ANTICONCEPTIVO VAGINA;TECNOFARMA;46204;9412;;;50
7,80533E+12;GL100002255;FAR;ANILINA CAMALEON N 1 NEGRO SACHET X 6;ANILINAS M.BLANC;46477;579;;;190
7,80533E+12;GL100002257;FAR;ANILINA CAMALEON N 3 AZUL JEANS SACHET X 6;ANILINAS M.BLANC;46507;595;;;13
7,80533E+12;M7805327712062;FAR;ANILINA CAMALEON N 6 ROJO SACHET X 6;ANILINAS M.BLANC;0;2827;;;50
7,80533E+12;M7805327000008;FAR;ANILINA N 0 DECOLORANTE;ANILINAS M.BLANC;0;1309;;;50
7,80533E+12;M7805327000015;FAR;ANILINA N 1 NEGRO;ANILINAS M.BLANC;0;1278;;;50
7,80533E+12;M7805327001005;FAR;ANILINA N 100 FIJADOR;ANILINAS M.BLANC;0;1277;;;50
7,80533E+12;M7805327000176;FAR;ANILINA N 12 ROJO FUEGO;ANILINAS M.BLANC;0;1278;;;50
7,80533E+12;M7805327000169;FAR;ANILINA N 16 NARANJA;ANILINAS M.BLANC;0;1280;;;50
7,80533E+12;M7805327000183;FAR;ANILINA N 18 VICUÑA;ANILINAS M.BLANC;0;1273;;;50
7,80533E+12;M7805327000190;FAR;ANILINA N 19 CAFE;ANILINAS M.BLANC;0;1278;;;50
7,80533E+12;M7805327000022;FAR;ANILINA N 2 AZUL MARINO OSCURO;ANILINAS M.BLANC;0;1309;;;50
7,80533E+12;M7805327000213;FAR;ANILINA N 21 VERDE OSCURO;ANILINAS M.BLANC;0;1280;;;50
7,80533E+12;M7805327000220;FAR;ANILINA N 22 VERDE;ANILINAS M.BLANC;0;1278;;;50
7,80533E+12;M7805327000244;FAR;ANILINA N 24 PLOMO;ANILINAS M.BLANC;0;1277;;;50
7,80533E+12;M7805327000251;FAR;ANILINA N 25 AMARILLO;ANILINAS M.BLANC;0;1274;;;50
7,80533E+12;M7805327000268;FAR;ANILINA N 26 SOLFERINO;ANILINAS M.BLANC;0;1278;;;50
7,80533E+12;M7805327000275;FAR;ANILINA N 27 GRIS PERLA;ANILINAS M.BLANC;0;1269;;;50
7,80533E+12;M7805327000039;FAR;ANILINA N 3 AZUL MARINO;ANILINAS M.BLANC;0;1278;;;50
7,80533E+12;M7805327000312;FAR;ANILINA N 31 TURQUESA;ANILINAS M.BLANC;0;1309;;;50
7,80533E+12;M7805327000336;FAR;ANILINA N 33 PARDO;ANILINAS M.BLANC;0;1271;;;50
7,80533E+12;M7805327000046;FAR;ANILINA N 4 AZUL FRANCIA;ANILINAS M.BLANC;0;1277;;;50
7,80533E+12;M7805327000053;FAR;ANILINA N 5 AZUL PAVO;ANILINAS M.BLANC;0;1309;;;50
7,80533E+12;M7805327000077;FAR;ANILINA N 7 MORADO;ANILINAS M.BLANC;0;1307;;;50
7,80533E+12;M7805327000091;FAR;ANILINA N 9 BURDEO;ANILINAS M.BLANC;0;1280;;;50
9,77772E+12;M9777722555002;FAR;ANIS ESTRELLA DOY PACK X 20 GR QUIMNATURA;QUIMNATURA;46419;1392;;;50
9,66775E+12;M9667752367662;FAR;ANIS ESTRELLA SBR X 5 GR (CAJ X 25) QUIMNATURA;QUIMNATURA;46327;370;;;50
9,33082E+12;M9330822711749;FAR;ANIS SEMILLA X 8 GR (CAJ X 25) QUIMNATURA;QUIMNATURA;46357;267;;;50
7,80002E+12;M7800023226165;FAR;ANTABUS COM 500 MG X 24;FARMOQUIMICA;46296;19995;;;50
7,80006E+12;N1001044;FAR;ANTALIN COM X 30;SAVAL;47270;10380;;;50
3,33788E+12;CM108548;FAR;ANTHELIOS AGE CORRECT CON COLOR X 50 ML LA ROCHEPOSAY;LA ROCHE POSAY;46142;17343;;;46
3,33788E+12;M3337875761031;FAR;ANTHELIOS AGE CORRECT X 50 ML LA ROCHEPOSAY;LA ROCHE POSAY;46419;17095;;;50
3,33788E+12;M3337875549530;FAR;ANTHELIOS FPS 50 BRUMA TOQUE SECO X 75 ML;LA ROCHE POSAY;46508;15358;;;50
3,43342E+12;M3433422408616;FAR;ANTHELIOS FPS 50+ STICK X 9 GR;LA ROCHE POSAY;46478;9872;;;50
3,33788E+12;CM107140;FAR;ANTHELIOS GEL-CRE TOQUE SECO FPS 50+ COLOR X 50 ML (DM);LA ROCHE POSAY;46112;15436;;;74
3,33788E+12;M3337875546430;FAR;ANTHELIOS GEL-CRE TOQUE SECO FPS 50+ RENO X 50ML;LA ROCHE POSAY;46388;15695;;;50
3,33788E+12;CM111025;FAR;ANTHELIOS OIL CORRECTOR X 50 ML;LOREAL VICHY LA ROCHE;46173;15644;;;79
3,33788E+12;M3337875886307;FAR;ANTHELIOS UV MUNE 400 DERMO PEDIATRIC INVISIBLE SPF 50 X 50 ML;LA ROCHE POSAY;46388;12151;;;50
3,33788E+12;CM111023;FAR;ANTHELIOS UV MUNE FLUIDO CON COLOR X 50 ML;LA ROCHE POSAY;46053;14468;;;20
3,33788E+12;M3337875797597;FAR;ANTHELIOS UV MUNE SHAKA FLUIDO FPS 50 X 50 ML;LA ROCHE POSAY;46419;15852;;;50
7,80006E+12;N1017245;FAR;ANTIAX COM MAST X 6;SAVAL;47392;1060;;;50
7,80006E+12;GL6119;FAR;ANTIAX COM X 24;SAVAL;47542;3694;;;427
7,80006E+12;GL66660002;FAR;ANTIAX COM X 60;SAVAL;47422;8690;;;74
7,80006E+12;N1001047;FAR;ANTIAX SUS X 180 ML;SAVAL;46478;8210;;;50
7,80001E+12;M7800007808387;FAR;ANTIMETIL COM 50 MG X 30;CHILE;46174;5921;;;50
7,80001E+12;CM108976;FAR;ANTIMETIL COM 50 MG X 6;CHILE;45961;2029;;;2
7,80002E+12;M7800020188015;FAR;ANULETTE 20 CD COM X 28;ANDROMACO;45870;7087;;;50
7,80002E+12;GL67372;FAR;ANULETTE CD COM X 28;ANDROMACO;46418;3140;;;3676
7,80002E+12;M7800020187513;FAR;ANULETTE COM X 21;ANDROMACO;45931;8119;;;50
7,80465E+12;GL30901012;FAR;ANZAP COM 10 MG X 30;ASCEND;46234;5450;;;13
7,80003E+12;CM100794;FAR;APEPLUS COM 1 MG X 30;RECALCINE;46538;18433;;;2
7,80001E+12;M7800006002908;FAR;APETICAT GATOS JBE X 100 ML;VETERINARIA DRAG PHARMA;46600;6751;;;50
7,79804E+12;CM112345;FAR;APETIL SUSP PERROS Y GATOS X 10 ML;GABRICA;45961;10207;;;20
7,80001E+12;CM109011;FAR;APETIPET PERROS JBE X 100 ML;VETERINARIA DRAG PHARMA;46752;5536;;;232
7,80958E+12;M7809576411196;FAR;APIVIT ADL COM MAS 500 MG X 30;NUTRAPHARM;46447;1792;;;50
7,80958E+12;M7809576411189;FAR;APIVIT INF COM MAS 60 MG X 30;NUTRAPHARM;46447;1700;;;50
5,41474E+12;M5414736044217;FAR;APOQUEL TAB 16 MG X 20;VETERINARIA ZOETIS;46508;33490;;;50
5,41474E+12;M5414736044194;FAR;APOQUEL TAB 3,6 MG X 20;VETERINARIA ZOETIS;46447;25281;;;50
7,80613E+12;GL99730203;FAR;APOSITO ALGINATO  CALCIO + PLATA 10 X 10 CAJA X 10 REUTTER (DM);REUTTER;46599;18590;;;27
7,80613E+12;GL99730206;FAR;APOSITO ALGINATO DE CALCIO 10 X10 CAJA X 10 REUTTER (DM);REUTTER;47391;8390;;;14
7,80613E+12;GL99730207;FAR;APOSITO ALGINATO DE CALCIO 5X5  X 20 UND REUTTER (DM);REUTTER;47422;8390;;;6
7,80613E+12;M7806130013575;FAR;APOSITO GASA NT + ALGOD EST 10 X 10 BOLSA X 10 REUTTER (DM);REUTTER;47331;1185;;;50
7,80613E+12;GL99730218;FAR;APOSITO HIDROCOLOIDE 10 X 10 CJ X 10 REUTTER (DM);REUTTER;47391;10571;;;49
7,80613E+12;M7806130011915;FAR;APOSITO HIDROGEL TUBO X 15 GR (DM);REUTTER;46631;943;;;50
7,79463E+12;M7794626001475;FAR;APOSITO POST PARTO HUGGIES X 10 UND;KIMBERLY CLARK;46419;1233;;;50
8,71143E+12;M8711428065510;FAR;APOSITO TEGADERM 6 CM X 7 CM X 100 UND (DM);3M;46508;35582;;;50
7,80613E+12;CM106465;FAR;APOSITO TRANSP CRANBERRY 6 X 7 X 100 UND REUTTER (DM);REUTTER;47483;8576;;;11
7,80613E+12;GL99730220;FAR;APOSITO TRANSPARENTE 10 X1 2 X 50 UND REUTTER (DM);REUTTER;47330;10857;;;36
7,36085E+11;M736085416169;FAR;AQUADRAN 5% GEL OFT X 10 GR;SOPHIA;46235;7353;;;50
7,8049E+12;M7804900000534;FAR;AQUAFRESH  TRIPLE/PROTEC SABOR MENTA X 126 GR;GSK PERFUMERIA;46508;828;;;50
7,8049E+12;CM107293;FAR;AQUAFRESH ACTIVE WHITE X 160 GR;GSK PERFUMERIA;46178;1430;;;63
7,8049E+12;M7804900000527;FAR;AQUAFRESH ADV CAVITY PROTEC CRE DEN X 158 GR;GSK PERFUMERIA;46174;1292;;;50
7,8049E+12;M7804900000589;FAR;AQUAFRESH BIG TEETH 6-8 X 94 GR X 2;GSK PERFUMERIA;46204;2920;;;50
7,8049E+12;G200744;FAR;AQUAFRESH BIG TEETH ETAPA 3 CRE DEN X 75 GR;GSK PERFUMERIA;46517;1449,7;;;50
7,79464E+12;GL271770;FAR;AQUAFRESH BIG TEETH LS3 CEP DEN 6-8 AÑOS X 1;GSK PERFUMERIA;47301;1190;;;132
5,05456E+12;G234256;FAR;AQUAFRESH CEP ADVANCE KIDS 9-12;GSK PERFUMERIA;46871;1087,82;;;50
7,8049E+12;GL26260120;FAR;AQUAFRESH CEP KIDS TOOTHBRUSH SOFT 0-7  X 3;GSK PERFUMERIA;46720;2490;;;481
7,79464E+12;G300983;FAR;AQUAFRESH CEPILLO BABY TEETH ETAPA 1 0-2 AÑOS X 1;GSK PERFUMERIA;47027;1087,82;;;50
7,79464E+12;G301014;FAR;AQUAFRESH CEPILLO LITTLE TEETH ETAPA 2 3-5 AÑOS X 1;GSK PERFUMERIA;47372;851,69;;;50
7,8049E+12;G3829045;FAR;AQUAFRESH CEPILLO MEDIO X 1;GSK PERFUMERIA;46995;618,03;;;50
5,05456E+12;G267435;FAR;AQUAFRESH CR ADVANCE KIDS 9-12 X 94 GR;GSK PERFUMERIA;46537;1449,7;;;50
7,8049E+12;M7804900000626;FAR;AQUAFRESH CREMA PACK ADVANCED 158 GR X 2;GSK PERFUMERIA;46478;2511;;;50
53100338832;M53100338832;FAR;AQUAFRESH EXTRLEAN WHITE/ACT CRE DEN X 158 GR;GSK PERFUMERIA;46023;2291;;;50
7,89602E+12;CM111042;FAR;AQUAFRESH FLEX MEDIO CEP X 2 PACK;GSK PERFUMERIA;47373;995;;;101
7,89602E+12;CM111043;FAR;AQUAFRESH FLEX SUAVE CEP X 2 PACK;GSK PERFUMERIA;47191;995;;;289
7,8049E+12;GL26260006;FAR;AQUAFRESH INTENSE WHITE 2 X 96 GR;GSK PERFUMERIA;46489;1790;;;265
7,8049E+12;CM107292;FAR;AQUAFRESH INTENSE WHITE X 129 GR;GSK PERFUMERIA;46415;1309;;;64
7,79464E+12;G543257;FAR;AQUAFRESH LITTLE TEETH ETAPA 2 X 63 GR;GSK PERFUMERIA;46636;888,06;;;50
7,8049E+12;GL26260007;FAR;AQUAFRESH PACK ACTIVE WHITE 2 X 160 GR;GSK PERFUMERIA;46177;2980;;;291
7,8049E+12;CM107294;FAR;AQUAFRESH SABOR MENTA 2 X 95 GR PACK;GSK PERFUMERIA;46537;1570;;;64
7,8049E+12;CM107295;FAR;AQUAFRESH SOFT MINT 158 GR X 2 PACK;GSK PERFUMERIA;46381;2287;;;35
7,8049E+12;CM107290;FAR;AQUAFRESH TRI/PROT SOFT MINT CRE DEN X 158 GR;GSK PERFUMERIA;46191;1128;;;83
7,8049E+12;M7804900920467;FAR;AQUAFRESH WHITENING 158 GR X 2 PACK;GSK PERFUMERIA;46023;3698;;;50
7,70328E+12;M7703281002024;FAR;AQUATOP CRE REST INTENSIVA X 250 GR;PHARMA INVESTI;46357;10920;;;50
7,80467E+12;M7804669581220;FAR;ARENA FASHION CAT LITTER BENTO 4 KG;VETERQUIMICA;0;2989;;;50
7,80467E+12;M7804669581251;FAR;ARENA FASHION CAT LITTER BENTO CARB 4 KG;VETERQUIMICA;0;3711;;;50
7,80001E+12;M7800006009044;FAR;ARENA FIT GATO AROMA LAVANDA X 4 KG;VETERINARIA DRAG PHARMA;0;4034;;;50
2,00034E+12;M2000341103123;FAR;ARENARIA CMPT GTS X 30 ML KNOP;KNOP FITOTERAPEUTICOS;47423;3822;;;50
7,80001E+12;N1020376;FAR;ARGIUM CAP X 10 (BE);CHILE;46054;4365;;;50
7,80006E+12;M7800060154667;FAR;ARIANA COM X 28;SAVAL;45901;9852;;;50
7,50044E+12;M7500435195485;FAR;ARIEL DETERGENTE REGULAR EN POLVO X 400 GR;PROCTER & GAMBLE;0;1326;;;50
7,50044E+12;M7500435111270;FAR;ARIEL DETERGENTE TOQUE DE DOWNY EN POLVO X 400 GR;PROCTER & GAMBLE;0;1390;;;50
7,80001E+12;M7800007810090;FAR;ARIPIPRAZOL COM 15 MG X 30 CHILE;CHILE;46569;4444;;;50
7,80465E+12;CM100845;FAR;ARIVITAE COM 15 MG X 28;GALENICUM;46265;6980;;;3
7,80466E+12;M7804656600507;FAR;ARIZOL COM 10 MG X 28 EXELTIS;EXELTIS;46357;12947;;;50
7,80466E+12;M7804656600491;FAR;ARIZOL COM 5 MG X 28 EXELTIS;EXELTIS;46082;8990;;;50
7,80003E+12;M7800026015162;FAR;ARLETTE COM 75 MCG X 28;RECALCINE;46235;9598;;;50
7,8E+12;M7800004509225;FAR;ARMONYL DIA COM X 20;MAVER;46235;1058;;;50
7,8E+12;M7800004003983;FAR;ARMONYL DIA COM X 60;MAVER;46235;2277;;;50
7,8E+12;M7800004000258;FAR;ARMONYL NOCHE COM X 20;MAVER;46235;1261;;;50
7,8E+12;M7800004004058;FAR;ARMONYL NOCHE COM X 60;MAVER;46419;2662;;;50
7,80872E+12;M7808718200346;FAR;ARNICA GEL X 100 GR GREEN MED;GREEN MEDICAL;46478;2995;;;50
2,00022E+12;M2000220312196;FAR;ARNICA MONTANA GLOBULO D-6 KNOP;KNOP FITOTERAPEUTICOS;47300;1773;;;50
2,03075E+12;M2030750012198;FAR;ARNICA UNG X 35 GR KNOP;KNOP FITOTERAPEUTICOS;46266;2910;;;50
7,8035E+12;GL15801023;FAR;ARNIKA SPORT EMUL SP X 75 ML KNOP;KNOP FITOTERAPEUTICOS;46783;3584;;;85
7,8035E+12;M7803504005808;FAR;ARNIKADERM GEL X 50 GR;KNOP FITOTERAPEUTICOS;46722;3365;;;50
7,50128E+12;M7501277030217;FAR;AROTEX COM 20 MG X 30;RAFFO;45931;4880;;;50
